vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_6aa34d831da046d8be21e093d03750ef,4.0,5.0,2024-05-29 16:07:19.984,1,1,1,1,1,1,0,0.6775125628140704,1.1410756,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_bbc6472265e145b39714a60fe5018ffc,2.0,46.0,2024-05-12 22:42:17.447,0,0,1,1,1,1,0,0.24811557788944724,1.1322865,EXISTING,"cattle, exotic, pet, reptile"
vet_d4c2d304c4f14db189836c523d49c12a,1.2,56.0,2024-05-30 20:21:04.439,0,1,0,0,1,1,0,0.07314070351758793,1.124474,EXISTING,"bird, pet, reptile"
vet_ab5c4708cf224e36bc6010ac2f314ce7,4.4,144.0,2024-05-20 22:55:15.387,1,1,1,1,1,1,0,0.8373618090452263,1.1068959,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ec3c44aa137d468688dd74b3e35c14fe,1.5,156.0,2024-05-01 09:10:03.228,0,1,0,0,1,1,0,0.19089195979899498,1.1010365,EXISTING,"bird, pet, reptile"
vet_23f91d483e294f3187ddc2a628195294,3.9,168.0,2024-06-08 13:31:32.922,0,1,0,1,1,1,0,0.7369221105527638,1.0981069,EXISTING,"bird, exotic, pet, reptile"
vet_7506287b5ca54400992bee785e5c79a3,4.4,151.0,2024-05-06 07:13:23.753,1,1,1,1,1,1,0,0.8408793969849248,1.0971303,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3c0944850355491ca7550e78cd7df8ad,3.4,90.0,2024-06-12 14:23:38.777,1,0,1,1,1,1,0,0.5852261306532663,1.0961537,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_f100e52f925646888f45b73c851c7847,2.4,160.0,2024-06-10 20:01:50.489,0,1,1,0,1,0,0,0.3954020100502513,1.0898061,EXISTING,"bird, cattle, pet"
vet_8a247077d6b74d168166581cbe93793c,4.2,74.0,2024-05-05 04:22:18.431,1,1,0,0,1,0,0,0.7571859296482413,1.0663686,EXISTING,"aquatic, bird, pet"
vet_4d6694ff0d95428c9d27bcfae9dd0151,4.0,27.0,2024-05-15 16:31:58.761,1,1,1,1,1,1,0,0.68856783919598,1.0629506,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ee531c65589d42a794358a895786d27a,2.1,107.0,2024-05-23 09:56:34.990,0,0,1,1,1,1,0,0.30126884422110556,1.0365834,EXISTING,"cattle, exotic, pet, reptile"
vet_80b87f939a194eeb989111ca2ce5a60f,1.6,51.0,2024-05-04 05:22:11.929,1,0,0,0,1,1,0,0.16062814070351764,1.025353,EXISTING,"aquatic, pet, reptile"
vet_e99d30d8247748eab4c4c3a055d9954e,4.2,108.0,2024-06-02 23:42:05.030,1,1,1,1,1,1,0,0.7742713567839197,1.0229115,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_46c1cdc1a2134e34843708c179a68c26,4.4,173.0,2024-06-08 20:52:31.251,1,1,1,1,1,1,0,0.8519346733668343,1.0180287,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7a56d88ead834b929535b5a8cd41d175,3.3,48.0,2024-05-15 02:52:06.589,1,1,1,0,1,0,0,0.5416206030150753,1.0067983,EXISTING,"aquatic, bird, cattle, pet"
vet_46cc39e17c114dd3a7df6983bd0140c8,1.1,148.0,2024-05-30 19:14:31.774,1,0,1,0,1,1,0,0.09687185929648244,0.99996233,EXISTING,"aquatic, cattle, pet, reptile"
vet_a8b7588e1bde40c9bdfd2d1aabf28b05,2.1,141.0,2024-06-07 10:44:22.661,0,0,1,1,1,1,0,0.31835427135678396,0.94185686,EXISTING,"cattle, exotic, pet, reptile"
vet_496fbee789f14a02af770af53e1d9523,3.9,61.0,2024-05-12 07:41:14.790,1,0,0,1,1,1,0,0.6831532663316583,0.91841936,EXISTING,"aquatic, exotic, pet, reptile"
vet_4525630e7878455f99bc77851e40135b,3.8,155.0,2024-05-21 01:24:50.523,0,0,1,1,1,0,0,0.707889447236181,0.91304827,EXISTING,"cattle, exotic, pet"
vet_889e6a66d2c341c3a6392baf1c2351ea,1.9,46.0,2024-05-30 14:24:58.836,0,1,1,0,1,0,0,0.22561557788944722,0.91060686,EXISTING,"bird, cattle, pet"
vet_9872d7c835da40db9f7c21dad1803516,3.9,49.99999999999999,2024-05-06 05:43:04.793,1,1,1,1,1,1,0,0.6776256281407035,0.8803334,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cebba6399f674cd7ad9eb5893b373a98,4.1,118.0,2024-05-25 23:50:13.100,1,1,1,1,1,1,0,0.7567964824120602,0.8705678,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8259c52f4e3744148320af61223a0962,3.6,136.0,2024-06-12 09:06:35.382,0,1,0,1,1,1,0,0.6533417085427137,0.8676381,EXISTING,"bird, exotic, pet, reptile"
vet_03b92e8eefea4f09987661df430fdc7b,3.9,72.0,2024-06-11 15:38:29.688,1,0,0,1,1,1,0,0.688680904522613,0.865685,EXISTING,"aquatic, exotic, pet, reptile"
vet_81fe3cb762e74f8692c5395e4c999c52,4.3,186.0,2024-05-11 15:17:40.220,1,1,1,1,1,1,0,0.835967336683417,0.85591936,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_703aa5ef4c0047429dfd8b5800d7c8d6,2.7,199.0,2024-05-30 10:09:16.591,1,1,0,0,1,1,0,0.48250000000000004,0.8490834,EXISTING,"aquatic, bird, pet, reptile"
vet_88fa0362ee09414e8823bf359ca13f44,1.8,154.0,2024-05-17 18:29:39.408,1,1,1,0,1,1,0,0.2573869346733669,0.8363881,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_12015216e2714b10bb0973e5a0d79163,4.1,159.0,2024-05-14 19:44:43.457,1,0,0,1,1,1,0,0.7773994974874371,0.80416155,EXISTING,"aquatic, exotic, pet, reptile"
vet_56f6fee5fba44a5b9982e6b02979e4c6,2.9,197.0,2024-06-08 00:00:14.921,0,0,0,1,1,1,0,0.5264949748743719,0.7748647,EXISTING,"exotic, pet, reptile"
vet_3f9b85a811d548a7b04d87297112c890,4.0,113.0,2024-05-07 21:46:49.488,1,1,1,1,1,1,0,0.73178391959799,0.76802874,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cd006acad04441da82034c9aaaa34808,2.2,60.00000000000001,2024-05-18 15:29:29.407,1,1,0,0,1,1,0,0.3001507537688443,0.75728655,EXISTING,"aquatic, bird, pet, reptile"
vet_f5e9b5d91e7842939256f2bc5385e6e7,3.1,92.0,2024-06-10 09:35:22.281,1,0,1,1,1,1,0,0.5187311557788945,0.75435686,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_f7a0b3fd42a74445b839958fff2930b9,1.9,111.0,2024-05-08 18:35:00.122,0,0,0,0,1,0,0,0.2582788944723618,0.7475209,EXISTING,pet
vet_044e4d3c93ee44c3888b19e8cd7a8205,4.0,143.0,2024-05-12 07:53:42.482,1,0,0,1,1,1,0,0.7468592964824121,0.74654436,EXISTING,"aquatic, exotic, pet, reptile"
vet_bcf7d397c0a0455a97993ed873cb7da7,2.4,28.999999999999996,2024-05-10 19:21:16.860,0,1,1,1,1,1,0,0.32957286432160804,0.7455678,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_914daf2699094fdbbe40e12d0adbd726,1.5,2.0,2024-05-04 08:12:41.500,0,0,1,1,1,1,0,0.11350502512562814,0.73384905,EXISTING,"cattle, exotic, pet, reptile"
vet_bbfa792d03264273a5bb5ab687ae7988,4.1,161.0,2024-06-11 20:01:17.432,1,1,1,1,1,1,0,0.7784045226130653,0.7240834,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_cd5006b16dee4689a92147b32890572d,2.9,43.0,2024-05-29 19:02:45.345,1,0,1,1,1,1,0,0.44910804020100503,0.709435,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_0c56d331a5f24ad0ba2257a3043bd0d0,2.1,189.0,2024-05-07 03:38:40.461,0,0,0,0,1,0,0,0.3424748743718593,0.7069936,EXISTING,pet
vet_7800516c720045c09a1eac627cd60f8e,3.6,3.0,2024-05-31 07:50:28.553,1,1,1,1,1,1,0,0.5865075376884423,0.70552874,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_63d79e732a5949548742fdc515d39974,4.1,46.0,2024-06-05 02:58:42.770,0,1,1,1,1,0,0,0.7206155778894472,0.70259905,EXISTING,"bird, cattle, exotic, pet"
vet_ab48b68f5bc34bdd97417c5c7cbd5289,4.8,142.0,2024-05-05 11:06:35.549,1,1,0,1,1,1,0,0.926356783919598,0.7006459,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_9d1eadedc1d24caa93dcfc0efa0b0e68,4.2,195.0,2024-05-14 02:32:59.884,1,1,1,1,1,1,0,0.8179899497487438,0.6967397,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9c69bb808a20492caddce34d66b1d473,1.7,82.0,2024-05-25 15:34:53.291,0,0,1,1,1,1,0,0.19870603015075378,0.69381,EXISTING,"cattle, exotic, pet, reptile"
vet_e0190f00b32945e3a654af1d8f262e5f,3.7,44.0,2024-06-11 16:34:11.923,1,1,1,1,1,1,0,0.6296105527638192,0.68990374,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6435da18e9c84631b19d8d5795eebeb9,4.0,137.0,2024-05-30 10:57:04.169,1,1,1,1,1,1,0,0.7438442211055277,0.67623186,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d0e806de4e4d4258b49d22f3922d91d3,3.6,191.0,2024-05-04 16:36:44.634,0,1,0,1,1,1,0,0.6809798994974875,0.6752553,EXISTING,"bird, exotic, pet, reptile"
vet_28d5c9d163004a039dce770d787a24d7,4.0,160.0,2024-05-23 00:52:47.366,1,0,0,1,1,1,0,0.7554020100502513,0.67427874,EXISTING,"aquatic, exotic, pet, reptile"
vet_d6c7cb68fc244c05adc2bbaad07bb71b,2.9,196.0,2024-05-04 03:23:55.370,0,1,0,0,1,0,0,0.5259924623115578,0.65865374,EXISTING,"bird, pet"
vet_8116673eb2444b819a279cea2077bc0b,1.8,103.0,2024-05-14 04:28:14.963,0,0,0,0,1,0,0,0.23175879396984927,0.6571889,EXISTING,pet
vet_899484b1bd7b4d6ea614fe8c1cdd2f6a,3.6,199.0,2024-05-08 04:21:41.881,0,1,0,1,1,1,0,0.685,0.6547475,EXISTING,"bird, exotic, pet, reptile"
vet_6de7dde850724d7b8e92b40f23ad3089,4.9,73.0,2024-05-07 23:31:39.205,0,1,0,1,1,0,0,0.9141834170854272,0.64791155,EXISTING,"bird, exotic, pet"
vet_d5bd4de4fbcb45bd9b378f75e244ef4f,4.8,164.0,2024-05-12 06:53:19.684,1,1,0,1,1,1,0,0.9374120603015075,0.646935,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_3778860950a6497cb911eb033d42974e,1.5,33.0,2024-05-12 12:00:26.769,0,0,1,1,1,1,0,0.12908291457286433,0.63521624,EXISTING,"cattle, exotic, pet, reptile"
vet_08e11a63b2da445ba0dd066507aced10,3.7,84.0,2024-05-21 16:41:48.935,1,0,0,1,1,1,0,0.649711055276382,0.6127553,EXISTING,"aquatic, exotic, pet, reptile"
vet_97dc25df254a4ef78b18a973cc1c2d80,3.6,37.0,2024-05-28 01:13:26.859,1,1,1,1,1,1,0,0.6035929648241207,0.59615374,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2f20da6cccee4284b152ab9dfb2fe62f,2.3,154.0,2024-05-27 15:35:37.707,1,1,0,0,1,1,0,0.3698869346733668,0.5522084,EXISTING,"aquatic, bird, pet, reptile"
vet_cefc479d9f3445b38d0c8fd331c04290,2.3,57.99999999999999,2024-05-07 03:25:36.578,0,1,1,1,1,1,0,0.32164572864321606,0.5326772,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_f09629ec6ea94ca4bacd8ca2fa9a8afb,4.7,134.0,2024-05-27 13:10:39.560,1,0,1,1,1,0,0,0.8998366834170854,0.5160756,EXISTING,"aquatic, cattle, exotic, pet"
vet_586d8cfbf7c646f79881a5393daff6f1,3.0,113.0,2024-06-05 17:20:16.621,1,0,0,0,1,0,0,0.50678391959799,0.50728655,EXISTING,"aquatic, pet"
vet_090022fc21204da2b89b29e1394bd96f,3.4,140.0,2024-05-13 01:30:05.120,0,0,1,1,1,0,0,0.6103517587939699,0.50631,EXISTING,"cattle, exotic, pet"
vet_567b44c06e4642ef9bdd15a0328328be,3.9,164.0,2024-05-21 03:15:45.484,1,1,1,1,1,1,0,0.7349120603015076,0.47603652,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_4e74f923b66d48be8832ff321efd43d7,3.7,104.99999999999999,2024-06-05 23:37:51.820,1,1,1,1,1,1,0,0.6602638190954774,0.47310683,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7cab1a36400b4d9a83fcab0794a5a810,3.8,148.0,2024-05-04 06:26:48.414,1,1,1,1,1,1,0,0.7043718592964824,0.42916152,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_834e449f75f14b2f9d807a04419070cf,2.4,123.0,2024-05-04 01:42:40.992,0,1,1,1,1,1,0,0.3768090452261307,0.41548964,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_e3c16aa13b2049ce93e31bc4915fe49b,2.0,108.0,2024-05-24 06:29:44.518,1,1,0,0,1,1,0,0.2792713567839196,0.3803334,EXISTING,"aquatic, bird, pet, reptile"
vet_a056b99bd431415a910cfe8ca1d66ea0,3.8,162.0,2024-06-01 05:04:58.414,1,1,1,1,1,1,0,0.7114070351758794,0.37838027,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2444020470a846bb83dd2a21d655f23e,2.6,37.0,2024-05-19 08:50:56.855,1,0,1,1,1,1,0,0.37859296482412064,0.3725209,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_3b645686b12c44cdba150778f1984bfe,4.2,49.99999999999999,2024-06-07 14:30:17.219,1,1,0,1,1,1,0,0.7451256281407036,0.36861464,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_0023bcc47b754c429f789546865bd8c8,3.5,71.0,2024-05-25 01:08:56.300,1,1,1,1,1,1,0,0.5981783919597989,0.35982558,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_eac4dac6893a44e2a238520f97c1a71b,3.9,199.0,2024-06-01 03:08:04.902,1,1,1,1,1,1,0,0.7525,0.35591933,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9fb4fe67ea3645c4bf663916b832d3e6,3.5,79.0,2024-05-22 01:28:51.365,1,1,1,1,1,1,0,0.6021984924623116,0.34713027,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c7301cea222e4f2ea0480f084f2b871e,2.0,17.0,2024-05-07 19:10:24.195,0,1,1,1,1,1,0,0.2335427135678392,0.34420058,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_98cfbd9b211c46e0ae7f08caf9b2b491,1.2,125.00000000000001,2024-05-19 00:28:16.598,1,0,0,0,1,1,0,0.1078140703517588,0.32955214,EXISTING,"aquatic, pet, reptile"
vet_6602d501d3a2454390d95aae42dab981,2.5,185.0,2024-06-10 13:54:09.333,0,1,1,1,1,1,0,0.43046482412060305,0.32369277,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_9b6a17623e1546bb98410745788d4dfc,2.3,135.0,2024-06-11 01:47:34.030,0,0,0,1,1,1,0,0.3603391959798995,0.32125136,EXISTING,"exotic, pet, reptile"
vet_a78749c230954e1dbd9a6ebfbafecef6,2.2,106.0,2024-06-11 22:45:29.986,0,0,0,1,1,1,0,0.32326633165829155,0.31880996,EXISTING,"exotic, pet, reptile"
vet_ee02018f710a4a1e8b03f4887c601661,2.0,6.0,2024-05-17 00:25:20.111,0,1,0,0,1,0,0,0.22801507537688442,0.31148574,EXISTING,"bird, pet"
vet_11ae9fb614224db993c43cbb03d4c46f,2.1,61.0,2024-06-06 20:03:11.930,0,1,1,1,1,1,0,0.2781532663316583,0.30611464,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_857f211c669949d5807b5a9f87afb05d,1.3,163.0,2024-06-03 22:40:59.121,1,0,0,0,1,1,0,0.14940954773869347,0.29634902,EXISTING,"aquatic, pet, reptile"
vet_b0725cd6974541e685275f08c6efc1cd,3.7,51.0,2024-05-13 20:09:32.218,0,0,0,1,1,0,0,0.6331281407035176,0.29537246,EXISTING,"exotic, pet"
vet_ddae81a4c3f9436d9717537ff96404f0,3.3,9.0,2024-06-06 23:37:26.849,1,1,0,0,1,0,0,0.5220226130653266,0.28853652,EXISTING,"aquatic, bird, pet"
vet_58e81cc0808b4bd199571fed9d29c8d2,1.4,103.0,2024-05-20 23:49:07.137,0,0,1,1,1,1,0,0.14175879396984925,0.28853652,EXISTING,"cattle, exotic, pet, reptile"
vet_1dab77f6f12c40139fd77dadb5aaa237,3.5,98.0,2024-06-08 02:31:10.628,1,1,1,1,1,1,0,0.6117462311557789,0.28267714,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8ca2644f70d64cf095cdf2ac52c957e4,2.4,170.0,2024-05-11 05:57:46.567,0,1,1,1,1,1,0,0.40042713567839194,0.27291152,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_024fae6750e64ee493469692594d3266,2.2,101.0,2024-05-25 07:27:29.138,0,1,1,1,1,1,0,0.3207537688442212,0.26412246,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_20f86c633e284922ab9e3048040ee05b,1.2,12.0,2024-06-11 06:22:29.318,0,1,1,0,1,0,0,0.051030150753768835,0.24312636,EXISTING,"bird, cattle, pet"
vet_f33e043e06224e5995dc57902eb45295,2.8,57.0,2024-05-01 06:32:53.590,0,1,0,1,1,1,0,0.43364321608040196,0.23384902,EXISTING,"bird, exotic, pet, reptile"
vet_47c4c90c25964b76b9bb6c95b766e355,4.1,62.0,2024-05-29 04:01:29.205,1,1,0,1,1,1,0,0.7286557788944723,0.22603652,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_4e3e7b9d5db64d1fb4b555e4e16186dc,1.3,191.0,2024-05-13 14:02:33.259,1,0,0,0,1,1,0,0.16347989949748748,0.22066543,EXISTING,"aquatic, pet, reptile"
vet_eca15f21495944d5a96534aeacf2ce44,2.2,139.0,2024-06-07 01:38:56.131,0,0,0,1,1,1,0,0.33984924623115587,0.20992324,EXISTING,"exotic, pet, reptile"
vet_478c7cecb6cb4ed285322d2dfad0baa6,2.9,151.0,2024-06-09 14:56:48.143,1,1,1,0,1,0,0,0.5033793969849246,0.20455214,EXISTING,"aquatic, bird, cattle, pet"
vet_fddec62024a840b1ad7ded6e1e1a4377,2.7,89.0,2024-05-26 11:17:30.957,1,1,1,0,1,0,0,0.42722361809045234,0.20211074,EXISTING,"aquatic, bird, cattle, pet"
vet_172688b49ed54459b4bdefde6266a8cc,3.5,123.0,2024-05-17 13:11:12.766,1,1,1,1,1,1,0,0.6243090452261306,0.1928334,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_16058ed8e5ef4535a2cc4d236a5e5c73,2.9,173.0,2024-05-04 02:08:25.831,1,0,0,0,1,0,0,0.5144346733668341,0.19039199,EXISTING,"aquatic, pet"
vet_72d029af358d4ef8a367e0d079fdbf9a,3.8,98.0,2024-06-11 18:49:51.295,0,1,1,1,1,0,0,0.6792462311557789,0.1899037,EXISTING,"bird, cattle, exotic, pet"
vet_760f08b944dc4adcab4711c567bfeedf,3.2,31.0,2024-06-02 03:54:53.604,1,1,1,1,1,1,0,0.5105778894472363,0.17623183,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_0a69f6674c69455a97923ec6723940f3,3.2,37.0,2024-05-04 10:37:36.523,1,1,1,1,1,1,0,0.5135929648241206,0.1430287,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_660e99af10124edba0cc2e8179f692a2,3.6,67.0,2024-05-05 07:20:01.760,0,0,0,1,1,0,0,0.6186683417085428,0.1352162,EXISTING,"exotic, pet"
vet_816c2ae6199c47a780a0887915bef6f9,2.4,28.0,2024-05-29 02:02:41.646,1,0,0,0,1,0,0,0.32907035175879396,0.1352162,EXISTING,"aquatic, pet"
vet_3c02529e1e634325b9d88fd76d1e695a,2.6,110.00000000000001,2024-06-01 17:34:42.172,1,0,1,1,1,1,0,0.4152763819095478,0.1274037,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_2d4290633fe0460394d8a231127113b5,3.1,17.0,2024-05-26 18:05:17.891,1,1,1,1,1,1,0,0.48104271356783923,0.099083394,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_c65d659acb7e4c9ab3b358f764f47d76,4.1,101.0,2024-05-21 00:30:14.586,1,1,0,1,1,1,0,0.748253768844221,0.09322402,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_a637d826e25f4c0fac1b5981c956539f,2.7,125.99999999999999,2024-05-03 06:25:40.900,1,1,1,0,1,0,0,0.44581658291457293,0.075645894,EXISTING,"aquatic, bird, cattle, pet"
vet_2c40e625290b4affa36f9fe5f3164346,3.1,27.0,2024-06-09 08:31:14.637,1,1,1,1,1,1,0,0.48606783919597996,0.07466933,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_005eaa23268e41d1b22cc738e1506462,1.7,96.0,2024-06-01 13:33:29.899,1,1,0,0,1,1,0,0.20574120603015075,0.071739644,EXISTING,"aquatic, bird, pet, reptile"
vet_b0e905e164aa4731b14a18b5652081e8,3.3,99.99999999999999,2024-06-09 14:52:20.509,1,1,1,1,1,1,0,0.567751256281407,0.052208394,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7db0e317b31c4deab25769e154f12bb2,3.3,95.0,2024-05-26 14:43:52.750,1,1,1,1,1,1,0,0.5652386934673367,0.045372456,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2bd3aacf1a1f42a69a3f52053b1ecf9d,2.7,168.0,2024-05-03 06:09:53.442,1,0,1,1,1,1,0,0.4669221105527639,0.04341933,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_464767432b9e478e92f18c6c7b815932,1.2,194.0,2024-06-07 04:48:55.113,1,1,1,0,1,1,0,0.14248743718592966,0.03853652,EXISTING,"aquatic, bird, cattle, pet, reptile"
vet_43e510bd08e445e7b5747845da13c762,4.3,183.0,2024-06-04 09:54:10.953,1,1,0,1,1,1,0,0.8344597989949748,0.03170058,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_6f7cce11795c42828db554cd802ac23a,3.3,107.0,2024-05-17 23:14:02.730,1,1,1,1,1,1,0,0.5712688442211055,0.011192769,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ef170caeea9c49249096b99c28e51253,1.4,166.0,2024-05-08 10:51:21.328,0,0,0,0,1,0,0,0.1734170854271357,0.007286519,EXISTING,pet
vet_e1a819af380f4c888e328b6c4f81d031,4.3,67.0,2024-05-13 17:48:16.168,0,1,0,1,1,0,0,0.7761683417085427,0.00386855,EXISTING,"bird, exotic, pet"
vet_4398abd9d2074a2d96d87594fbc41fef,3.1,40.0,2024-05-10 01:06:50.564,1,1,1,1,1,1,0,0.4926005025125628,0.0033802688,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f6932aedb42041b790856edce48554da,2.7,185.0,2024-06-03 17:00:12.666,1,0,1,1,1,1,0,0.4754648241206031,-0.0054087937,EXISTING,"aquatic, cattle, exotic, pet, reptile"
vet_16e6743d63c4400f8be17010e15df612,3.4,142.0,2024-05-31 03:40:55.546,1,1,1,1,1,1,0,0.611356783919598,-0.013221294,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a62357b9754a4b018c1bdfdbfac6f04d,4.7,33.0,2024-06-09 01:33:38.843,1,1,1,1,1,0,0,0.8490829145728643,-0.03177598,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_91cffa06ca9045758489f68545eedab3,4.0,67.0,2024-05-24 22:46:18.511,1,0,1,1,1,0,0,0.7086683417085428,-0.032752544,EXISTING,"aquatic, cattle, exotic, pet"
vet_4e01e881a01b45e2a374a575d270ffc7,3.4,158.0,2024-06-01 20:28:43.460,1,1,1,1,1,1,0,0.6193969849246231,-0.048377544,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_441195e4fef54acb9f4c4889215ed416,4.1,146.0,2024-06-11 00:06:16.357,1,1,0,1,1,1,0,0.7708668341708542,-0.064979106,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_9536022ca76f4df3a7aa6a2b4de2df4f,1.0,54.0,2024-05-19 11:40:36.910,0,0,0,0,1,0,0,0.0271356783919598,-0.06595567,EXISTING,pet
vet_31d88eb5785e40aaaff20532eabc2b8e,1.9,104.0,2024-06-05 05:49:15.530,0,1,1,1,1,1,0,0.2547613065326633,-0.072791606,EXISTING,"bird, cattle, exotic, pet, reptile"
vet_8e3c0c3849204e69bfae0870f66378b5,1.8,52.0,2024-06-10 10:43:08.844,0,1,0,0,1,0,0,0.20613065326633168,-0.080115825,EXISTING,"bird, pet"
vet_5214d5ff4f32473fa3bec388e5e9f13f,3.3,145.0,2024-05-17 22:10:37.120,1,1,1,1,1,1,0,0.5903643216080402,-0.09818223,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_e8d40ab312fc409e9f5e28eaa513a180,3.5,103.0,2024-06-02 21:07:44.620,0,0,0,1,1,0,0,0.6142587939698493,-0.10990098,EXISTING,"exotic, pet"
vet_eb25db5b268f4f5d8bcad885e7b983b5,2.4,33.0,2024-05-23 05:16:01.262,0,1,0,1,1,1,0,0.3315829145728643,-0.1304088,EXISTING,"bird, exotic, pet, reptile"
vet_842e87104d684fdda6a3d4cbbd7aae17,2.7,182.0,2024-06-05 06:50:30.735,1,1,1,0,1,0,0,0.47395728643216084,-0.1352916,EXISTING,"aquatic, bird, cattle, pet"
vet_8d5908f7945a4b88a20125888c0cbf99,2.9,28.0,2024-05-06 13:39:24.530,1,1,1,1,1,1,0,0.44157035175879394,-0.1616588,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_9f7b5a3f1151414ca0b090b8e67ce01c,3.1,94.0,2024-05-12 18:09:24.751,1,1,1,1,1,1,0,0.5197361809045227,-0.16361192,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a632ed50c710444e8a796f7d08d06e2c,3.0,64.0,2024-05-30 16:41:42.467,1,1,1,1,1,1,0,0.48216080402010053,-0.1772838,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7ec5084c85fb4763b808533708d52013,3.3,169.0,2024-06-03 02:20:45.440,1,1,1,1,1,1,0,0.6024246231155779,-0.19388536,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7e11734628ff44baa2220f2cda74a66a,4.1,186.0,2024-05-27 16:50:26.399,1,1,0,1,1,1,0,0.790967336683417,-0.19681504,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_e6baf1f2375f4e03b331db78553b4c51,2.8,8.0,2024-05-20 23:27:51.434,1,1,1,1,1,1,0,0.40902010050251253,-0.20267442,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_a9fa639cf4fb4dd29240e1432b761348,2.8,11.0,2024-05-01 00:55:10.790,1,1,1,1,1,1,0,0.4105276381909547,-0.2085338,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_93374ad32c7c4d86904913e5519f79c3,1.5,30.000000000000004,2024-05-30 01:47:18.400,0,0,0,1,1,1,0,0.1275753768844221,-0.2163463,EXISTING,"exotic, pet, reptile"
